video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
PjSvoUZiZ7o,Saahaan Wargiye (Official Video) | Gippy Grewal | Shehnaaz Gill | Deep Jandu | Punjabi Song 2026,"On the special occasion of Gippy Grewal’s birthday, we present to you our love anthem Saahaan Wargiye. A soulful melody released as a token of love and gratitude to all the fans who have always showered endless support and affection. This song celebrates love, emotions, and the beautiful bond Gippy & Shehnaaz we share with you all.

Turn up the volume, feel the love, & vocal of Gippy Grewal featuring Shehnaaz Gill and celebrate this special day with us.

Listen to Saahaan Wargiye on all audio platforms:

Spotify: https://gippygrewal.bfan.link/saahaan-wargiye/spotify

Apple Music: https://gippygrewal.bfan.link/saahaan-wargiye/appleMusic

JioSaavn: https://gippygrewal.bfan.link/saahaan-wargiye/jiosaavn

Gaana: https://gippygrewal.bfan.link/saahaan-wargiye/gaana

Amazon Music: https://gippygrewal.bfan.link/saahaan-wargiye/amazonMusic

YouTube Music: https://gippygrewal.bfan.link/saahaan-wargiye/youtubeMusic

Don’t forget to like, share, and subscribe to spread the love 💫

Song - Saahaan Wargiye 
Singer - Gippy Grewal
Featuring - Shehnaaz Gill
Rap - Roach Killa
Music- Deep Jandu
Lyrics - Lally Mundi
Video - Jashan Deol
Dop: Sukha Kamboj
Assistant Cameraman: Benny Bhoday
Creative Director manrajbrar
Editor: Chetan
Assistant Director: Gursimrat Madaan
Focus puller: Anmol Grover
Colorist: Onkar Singh
Production Coordinator: Harjap Singh
Production Manager: Peter Dhaliwal 
Gaffer: Rakesh
Stylist: Akshat Sharma
Makeup: Tamana Kaur
BTS: Gurman Brar
Hairstylist: Babbu
Poster: rgbtales_
Label - Humble Music
Online Promotions - Digital Doctorz

Enjoy & Stay connected with us!
Subscribe to Humble Music: http://bit.ly/HumbleMusicYT
Like us on Facebook: https://www.facebook.com/TheHumbleMusic
Follow us on Twitter: https://twitter.com/TheHumbleMusic
Follow us on Instagram: https://www.instagram.com/TheHumbleMusic
For Business Inquiries: humblemusic2@gmail.com

► Digital Partner :- Believe Artist Services 
► For Licensing inquiries:
Email:- sync-india@believedigital.com

#gippygrewal #shehnaazgill #punjabisong #saahanwargiye",2026-01-02T04:30:08Z,UCz2si8w1MqVtl1moygyGqpQ,Humble Music,10,"['punjabi romantic songs', 'punjabi sad songs', 'gippy grewal', 'shehnaaz gill', 'gippy grewal new song', 'gippy grewal songs', 'Saahaan wargiye song shehnaaz', 'shehnaaz video', 'sahaan wargiye', 'punjabi songs 2026', 'punjabi gane', 'punjabi gama', 'punjabi songs this week', 'shehnaaz gill song']",PT3M11S,hd,false,1066270,57796,0,0,1261
_rVVbgCpVUg,kanimangalam Kovilakam Movie | Trailer,"KANIMANGALAM KOVILAKAM MOVIE TRAILER

WRITER DIRECTOR: RAAJESH MOHAN
PRODUCED BY 
HARIS MOIDUTTY 
RAAJESH MOHAN
JISHNU SHANKAR
SREEDHAR CHENI
DOP : AJAY FRANCIS GEORGE 
MUSIC COMPOSER: DAWN VINCENT
EDITOR: PREMSAAI
PRODUCTION DESIGNER : ARUN VENJARAMMOD
COSTUME : SUNIL GEORGE
ART DIRECTOR:ANOOP VIJAYAKUMAR
PRODUCTION CONTROLLER: GIREESH KODUNGALLUR
CAST : RAFI,AJMALKHAN,ABHI,SARATHA SABHA,TONY JOSE AMRUTHA, SANDRA CHAANDY,MUDIYAN,DHANIL SIVARAM,RINSHAD,SMINU, KOTTAYAM RAMESH
PROMOTION CONSULTANT: VIPIN KUMAR V
DIGITAL MARKETINGL:AKHIL VISHNU V S
PRO:AKSHAY PRAKASH",2026-01-03T13:00:50Z,UCvioWRAJwfqJvc8BBE3KhbA,CLAPBOARD FILMS,24,[],PT1M58S,hd,false,45625,2613,0,0,272
1w5xerHAmHs,Start 2026 with BIXI OP Fastest Clutches 🔥 Intense 1v4 in Conqueror Lobby Intense Gameplay | BGMI,"Start 2026 with BIXI OP Fastest Clutches 🔥 Intense 1v4 in Conqueror Lobby Intense Gameplay | BGMI

Hello, Guys in today's video I will show you pure 1v4 intense close Range fights in Conqueror Lobby,  Clutches in High Tier lobby with Handcam. You can see pure solo vs squad clutches and enjoy.
So enjoy the video with my clutches  in Conqueror lobby solo vs squad Gameplay. 

--------------------------------

Instagram 👇
https://www.instagram.com/bixiopofficial?igsh=NGtoa2prcjhscHFw&utm_source=

MY HEADPHONES AND OTHER GADGETS 👇
https://linktr.ee/bixiop

--------------------------------
For Paid Brand Collaborations / Promotions :- contactbixiop@gmail.com
--------------------------------

Latest Sensitivity, Controts & BGMI Settings 
All BGMI Tips & Tricks 👇
https://www.youtube.com/@RealBixi


All BGMI New Update Leaks & Crate Opening 👇
https://www.youtube.com/@Bixigamingg

--------------------------------

Background music credit:- 

🔻
""Makai Symphony - Dragon Castle"" is under a Creative Commons license (CC BY-SA 3.0).
  
 / makai-symphony   
Music promoted by BreakingCopyright: https://bit.ly/bc-dragon-castle-song
🔺


--------------------------------

Thanks for watching ❤️

#bgmi #bgmigameplay #conqueror 
#bixiop #pubgmobile #pubgmobile 

bixi op vs streamers 
bixi op vs youtubers
bixi op Sensitivity
bixi op clutches
bixi op exposed 
bixi op settings
bixi op Controls
jonathan vs bixi op
lolzz vs bixi op
bixi op sensitivity code
bixi op live
bixi op vs jonathan",2026-01-03T09:10:14Z,UCYLUQhFYadOoQHcHJ9KKStg,Bixi OP,20,"['Vs streamer', 'Streamer pov', 'pubg mobile', 'bixi op', 'bgmi', 'bixi op vs youtuber', 'bixi op vs streamer', 'bixi op gameplay', 'bgmi conqueror', 'Bgmi', 'Pubg', 'Bgmi new gameplay', 'BIXI', 'Bixi op vs pro streamer', 'Bgmi Gameplay', 'Streamer called me hacker', 'Solo vs squad', 'Best 1v4 gameplay', 'bixi op 1v4 clutch', 'streamers killed by pro players', 'streamers vs pro player', 'Bixi op vs toxic streamer', 'streamer fight in pubg', 'Solo vs squad in conqueror lobby', 'Conqueror lobby Gameplay', 'bgmi new update']",PT17M47S,hd,false,181509,18816,0,0,7421
0uAqOEa8oxc,2026 में पहले पूर्णिमा के दिन हर घर में सुनी जाती हैं यह चमत्कारी विष्णु अमृतवाणी | Vishnu Amritwani,"2026 में पहले पूर्णिमा के दिन हर घर में सुनी जाती हैं यह चमत्कारी विष्णु अमृतवाणी | Vishnu Amritwani #bhajan2026 
*****************************************************************************************************
Song Credits:
Song : Vishnu Amritwani
Singer : Kumar Vishu
Music : Diginor Stuio ( Arun Mishra )
Lyrics : Kamal Singh
Label : Aaj Ki Amritwani
****************************************************************************************************
#vishnuamritwani2026
#vishnuamritwanifullvideo 
#vishnuamritwanipart1 
#vishnuamritwanirakeshkala 
#vishnuamritwanijyotitiwari 
#vishnuamritwanilyrics2026
#vishnuamritwanikumarvishu 
#vishnuamritwanisong 
#vishnuamritwanilyricsinhindi 
#vishnuamritwanishort 
#vishnuamritwanistatus2026
vishnu bhagwan ki amritwani bhajan,
vishnu amritwani anuradha paudwal,
vishnu bhajans by anuradha paudwal,
vishnu amritwani full video,
vishnu bhagwan ke bhajan amritwani,
vishnu amritwani new 2026,
vishnu ji amritwani,
vishnu bhajans,
vishnu narayan amritwani,
vishnu bhagwan amritwani,
guruwar amritwani 2026,
god vishnu bhajan,
vishnu bhagwan ki amritwani,
vishnu bhajan vishnu bhajan,
vishnu bhagwan ki amritvani,
lord vishnu amritwani,
narayan amritwani,
vishnu aradhana,
vishnu ji ki amritwani,
sri vishnu amritwani,
shri hari narayan amritwani,
shree hari vishnu amritwani,
thursday bhajans kumar vishu,
thursday bhajans vishnu,
thursday special bhajans,
thursday amritwani,
vishnu bhajan new version 2026,
lord vishnu bhajans by vishu,
vishnu bhajan t series,
vishnu amritwani live,
vishnu amritwani part 1,
vishnu amritwani pamela jain,
shri vishnu ji amritwani,
vishnu chalisa vishnu amritwani",2026-01-02T10:45:00Z,UCYZf9j_hMtr4o5QKsnZO3Dw,Aaj Ki Amritwani ,10,"['vishnu amritwani', 'jay vishnu amritwani', 'shri vishnu amritwani by kumar vishu', 'lord vishnu amritwani', 'shree vishnu amritwani 2026', 'vishnu amritwani hindi', 'vishnu amritwani katha', 'vishnu dev amritwani', 'vishnu amritwani bhajan', 'vishnu ji ki amritwani', 'bhagwan vishnu amritwani', 'nonstop vishnu amritwani', 'vishnu bhajan', 'narayan amritwani', 'narayan bhajan', 'today vishnu bhajan', 'lord vishnu bhajan 2026', 'om jai jagdish hare aarti', 'new vishnu bhajan', 'vishnu bhajan new', 'today purnima']",PT36M57S,hd,false,82057,852,0,0,105
5eNqwvZpIS0,Jana Nayakudu Trailer Review | Jana Nayagan | H Vinoth | Sankranti Movies | Thalapathy | Thyview,"#thyview #JanaNayakudu #KVNPRODUCTIONS #ThalapathyVijay #HVinoth #AnirudhRavichander #PoojaHegde #VenkatKNarayana #BobbyDeol #MamithaBaiju #GauthamVasudevMenon #PrakashRaj #Priyamani #Narain

 #tollywood #tollywoodupdates #tollywoodFacts 

Thyview Shorts : https://www.youtube.com/watch?v=N3W8odHEtgI&list=PLDDTQpF8LWaVN17jmf9BSRrnr68sepGJS

Have u subscribed to Thyview yet ? Join us here : https://bit.ly/2JgQQwk

Subscribe to Thyview Interviews : Y
https://youtube.com/@ThyviewVerse


Follow us on :

https://www.facebook.com/thyview
https://www.twitter.com/thyview
https://instagram.com/thyview

instagram.com/thyview.media

Telegram : http://t.me/gaaliseenu",2026-01-04T02:00:05Z,UC-qTldS8DNIGOfIVc0G8t-w,Thyview,24,"['Jana Nayakudu movie', 'Jana Nayakudu Telugu film', 'Thalapathy Vijay Jana Nayakudu', 'Vijay Telugu movie', 'Gautham Vasudev Menon actor', 'Prakash Raj Jana Nayakudu', 'Priyamani Telugu movie', 'Narain Telugu film', 'Jana Nayakudu cast', 'Jana Nayakudu teaser', 'Jana Nayakudu trailer', 'Jana Nayakudu review', 'Jana Nayakudu story', 'Jana Nayakudu political movie', 'Vijay political film', 'Thalapathy Vijay performance', 'Jana Nayakudu release date', '2024', 'Pooja Hegde Jana Nayakudu', 'Mamitha Baiju Telugu debut', '25']",PT4M22S,hd,false,32519,1682,0,0,113
4x1ZSJ8Vik8,Franklin Vs Hulk - INDIAN BIKE DRIVING 3D,"Franklin Vs Hulk - INDIAN BIKE DRIVING 3D

Credit - @rohitgamingstudio6902",2026-01-01T11:26:42Z,UCZi-lVhBlYlsq-biCVj4hog,Arc Legend ,22,[],PT15M9S,hd,false,787688,3136,0,0,45
AsdEIaw9Wks,MITHE TERE BOL PARI : Masoom Sharma | Pranjal Dahiya | Aman Jaji | Mukesh | New Haryanvi Song 2026,"MITHE TERE BOL PARI (Official Video) Masoom Sharma | Aman Jaji & Pranjal Dahiya | Mukesh Jaji | Kuldeep Rathee | New Haryanvi Songs Haryanavi 2026

✯SUBSCRIBE US @Folkstationharyanvi 

☞ Insagram Reel Audio : https://www.instagram.com/reels/audio/822962500746602/

Folk Station Haryanvi presents 'MITHE TERE BOL PARI' new haryanvi song 2026 sung by Masoom Sharma. Song is written my Mukesh Jaji. featuring Mr Aman Jaji Pranjal Dahiya. Video is shot by KULDEEP RATHEE.

#masoomsharma​​ #PranjalDahiya #AmanJaji #Mukeshjaji #MITHETEREBOLPARI​​ #FolkStationHaryanvi​​ #kuldeeprathee #Ramjhol  #newharyanvisong​​ #newharyanvisong2026 #haryanvisongs​​ #neerajdilliwala #NewHaryanviSongs​ #LatestHaryanviSongs20236 #LatestHaryanviSongs​ #rajakmedia​ #COMPETITION #haryanvisong​ #chorajataka #newsong #JaataKaChora #jaatnirohtakki #djsong​ #birukatariasong​​​ #folkstationharyanvi​  #amanjajinewsong​ #newsong​​ #haryanvisong #newharyanvisongs2026 #bolteremithemithe 

☞ Spotify : ​https://open.spotify.com/album/4hXuVlhUNcQpL6CFFfUa1F
☞Gaana :​ https://gaana.com/song/mithe-tere-bol-pari
☞Jiosavan : ​https://www.jiosaavn.com/song/mithe-tere-bol-pari/ACYudwBzYlg
☞ Amazon Music : ​https://music.amazon.com/albums/B0GCPQHVNG
☞ YT Music : ​https://youtu.be/TpyXDg4bQBM?si=GvFOzgXDNM8ElO23

Song - Mithe Tere Bol Pari 
Singer - Masoom Sharma 
Starring - Aman Jaji & Pranjal Dahiya 
Lyrics - Respected Mukesh Jaji 
Music/composer - Aman Jaji 
Director - Kuldeep Rathee 
Project/Producer - Minna Jaji 
Edit / Di - Lalit Hudda (+91 8510872001) 
Head of production- Sumit Hudda/Hunny Rohilla 
BTS-Simran Ubhi
Dop-Honycam 
Mix/Master-DChandu
Focus/Gaffer-Deepak 
Prodution-Kuldeep Chandigarh 
DanceGroup/Choreographer- Aman 
Costume- Rajat Manchanda 
Jimmy-Gorav 
Poster desiner B Town 
Online YT Promotion - Neeraj Dilliwala (+91 9354729094) 
Digitally YT Managed by : Rajak Media Entertainment 
► Music Label - Folk Station Haryanvi
Copyright - (C) 2025 Folk Station Haryanvi

Spl Thanx Rakesh Majreya Ankit Murthaliya Akki Aryan Shankar Bhai 
Team Pranjal Dahiya Team Mukesh Jaji

► Song Lyrics 
Mithe Tere Bol Pari 
Na Patya Tole Pari 
Jaan Mhari Kadhe se 
Teri Ramjhol Pari 

Tu Hoke Tyar Jab aai 
Tane Aake Aag Lgai 
Re Tanne Thadi Kari Tabhai
Bnya Mahol Pari 

Mithe Tere Bol Pari 
Na Patya Tole Pari 
jaan Mhari Kadhe Se 
Teri Ramjhol Pari 

1.
Sakal Teri Ya Bholi se re Tyor Tera tedha 
Dil Tanne marya baran marya albheda 
Tu Kisne Konya taki 
Teri kamar ya ban to chaki 
Koi Kasar na rah ri baki 
Thodi daat le jhool pari 

Mithe Tere Bol Pari 
Na Patya tole pari
Jaan mhari kadhe se 
Teri Ramjhol Pari 

2.
Hawaa tanne fiki kardi kardi tanne ora Ki 
Are nigaah Tere pe gad ri se gaad ri se chhorya Ki 
Mukesh Jaji Khogya 
Yo Beej Bighan Ke bogya 
Minna bhi Bola Hogya 
Na kre Makhol Pari 

Mithe Tere Bol Pari 
Na Patya Tole pari 
Jaan mhari Kadhe se 
Teri Ramjhol Pari

Mithe Tere Bol Pari  dj song,masoom sharma new song, masoom sharma, new song masoom sharma, masoom sharma song, masoom sharma ke gane, masoom, masoom sharma new song 2026, masoom sharma dj song, haryanvi song, haryanvi songs, haryanvi song 2026, new haryanvi song 2026, Mithe Tere Bol Pari  haryanvi song, competition dj song, competition haryanvi dj song, aman jaji new song, aman jaji songs, aman jaji song, aman jaji all songs, Mithe Tere Bol Pari aman jaji, pranjal dahiya new song, pranjal dahiya songs, pranjal dahiya song, pranjal dahiya all songs, Mithe Tere Bol Pari pranjal dahiya, pranjal dahiya ka dance, pranjal dahiya dance, pranjal dahiya dj song, pranjal dahiya new dj song 2026, latest haryanvi song 2026, new haryanvi dj song 2026, new haryanvi songs haryanavi 2026, new haryanvi songs, latest haryanvi songs, haryanvi dj songs, neeraj dilliwala, haryanvi songs haryanavi, dj song, new song haryanvi, new song, rajak media, haryanvi song, pistol bole gi song, pistol song masoom sharma, haryanva, gangstar song, badmasi song, haryanvi badmasi song, haryanvi song 2025, haryana gana, song, haryanvi dj songs, latest haryanvi song, trending, haryanvi songs, haryanvi dance song, new haryanvi music, top haryanvi dj hits, haryanvi music, new haryanvi dj song 2026, pranjal dahiyan ew dance video, Folk Station Haryanvi 

► Thanks For Watching Our  Channel.
► Have A Nice Day
► Subscribe For More Updates

MITHE TERE BOL PARI : Masoom Sharma | Pranjal Dahiya | Aman Jaji | Mukesh | New Haryanvi Song 2026

MITHE TERE BOL PARI (Official Video) Masoom Sharma | Aman Jaji & Pranjal Dahiya | Mukesh Jaji | Kuldeep Rathee | New Haryanvi Dj Song 2026 | Haryanvi Dj Songs",2026-01-02T06:25:14Z,UC1SyAKpUWO14j0Isb4pyqCA,Folk Station Haryanvi ,10,"['mithe tere bol pari', 'mithe tere bol parI masoom sharma', 'masoom sharma', 'masoom sharma new song', 'masoom sharma ke gane', 'pranjal dahiya new song', 'mithe tere bol pari pranjal dahiya', 'pranjal dahiya viral show', 'pranjal dahiya', 'aman jaji', 'manisha sharma', 'new', 'haryanvi', 'dj', 'songs', '2026', 'haryanvi song', 'haryanvi songs', 'haryanvi dj song 2026', 'new haryanvi song 2026', 'new haryanvi songs', 'haryanvi songs haryanavi', 'new haryanvi songs haryanavi 2026', 'haryanvi gane', 'dj song', 'latest songs']",PT2M44S,hd,false,428760,4596,0,0,257
r7aqXXaDGDM,Jana Nayagan - Official Trailer FIRST REACTION| Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh,"If there is a copyright issue, please do not remove the video. If you have any concerns about this content being uploaded, please contact me so that it can be removed and I will respond immediately. 

NOTICE: ""Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use.""


#trending #trendingshorts #trend #trendingvideo #trends",2026-01-03T13:33:31Z,UCcJFqpa3V7cf-lH5kbGpDrQ,Raj Film React,1,"['jana nayagan trailer reaction', 'jana nayagan trailer', 'jana nayagan trailer tamil reaction', 'jana nayagan', 'jana nayagan reaction', 'vijay', 'thalapathy vijay', 'thalapathy', 'ravana mavan da nayagan song', 'raavana mavanda jana nayagan song', 'jana nayagan song reaction', 'ravana mavanda song reaction', 'ravanan magan jana nayagan']",PT6M53S,hd,false,26639,1834,0,0,112
5YveuMbboTA,🥶Maintaining 20 KD!!!😎- BGMI LIVE🔴,"#shortslive #bgmi #pubgm #shorts 

TAGS-  BGMI Live, BGMI live Gameplay, Live Gamer, Live Gameplay, Live Streaming, PUBG Mobile Live, BGMI Gameplay, Live BGMI

😎Maintaining 20KD! - BGMI with  ⁨@LoLzZzGaming⁩  🥶 #shortslive #bgmilive #ytshorts",2026-01-04T10:25:42Z,UC8ee7jOTBnuxUc9PlUkMhrw,Mayur Gaming React,20,"['dynamo gaming', 'lolzzz gaming', 'mayur gaming', 'payal gaming', 'bgmi', 'pubg']",PT2H20M46S,hd,false,175864,2139,0,0,1
ygcKaobUZ7U,பௌர்ணமி ஆருத்ரா தரிசனம் 03-01-2026 சிவன் பாடல்கள் | Pournami Arudra Darisanam Songs | Vijay Musicals,"Songs : Pournami Arudra Darisanam Sivan Songs
Singers : Krishnaraj, Prabhakar, Ramu, Pushpavanam
Video Powered : Kathiravan Krishnan
Production : Vijay Musicals
#vijaymusicals #pournami #sivansongs #arudradarisanam 

01) தென்னாடுடைய சிவனே போற்றி
       Thennadudaiya Sivane Potri
       Singer : Krishnaraj
       Lyrics : Vaarasree & Music : Kanmaniraja
02) ஹர ஹர சிவனே - Hara Hara Sivane
       Singer : Prabhakar
       Lyrics : Senkathirvanan & Music : Anburaj
03) அண்ணாமலை என்று சொன்னால்
       Annamalai Endru Sonnaal
       Singer : Ramu
       Lyrics : Kaviya & Music : V Kishorkumar
04) திங்களைச் சடையில் - Thingalai Sadaiyil
       Singer : Krishnaraj
       Lyrics : Vaarasree & Music : Kanmaniraja
05) நீலகண்டா எங்கள் நீலகண்டா
       Neelakanda Engal Neelakanda
       Singer : Krishnaraj
       Lyrics : Ponniyin Selvan & Music : Deva
06) பரம்பொருளே சிவ சிவா
       Paramporule Siva Siva
       Singer : Pushpavanam Kuppusamy
       Lyrics : Senkathirvanan & Music : Kanmaniraja

To get more updates follow us on :

Instagram - https://www.instagram.com/vijaymusicals/
Facebook - https://www.facebook.com/VijayMusical",2026-01-02T23:30:32Z,UCWUuS7lrb8SiyEp3XgeMuuw,Vijay Musical,10,"['tamil devotional songs', 'Vijay Musical', 'பௌர்ணமி ஆருத்ரா தரிசனம்', 'சிவன் பாடல்கள்', 'Pournami', 'Arudra', 'Sivan Songs']",PT57M51S,hd,false,37521,328,0,0,28
